title;url;stars;name;reviewUrl;text
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;ismail Kocabaş;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aVmJXY3dNbFJOZVRsWlVpMUVVbkI2UVd0MFZXYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOmZVbWcwMlRNeTlZUi1EUnB6QWt0VWc%7C0cxIYPsfFE6%7C?hl=en;"Minor Somsa'nın hemen yanında bulunan bu camiyi (Minor Camii), somsa keyfinizin ardından ziyaret etmenizi kesinlikle öneririm.

Caminin tasarımı oldukça sade, duru ve basit bir güzelliğe sahip. Bu minimal ve ferahlatıcı görünüm, insanın içini anında huzurla dolduruyor. Detaylarda boğulmadan, sadece birkaç dakika içinde gezebileceğiniz ve ruhunuzu dinlendirebileceğiniz, kesinlikle görülmeye değer bir yapı.

Sade mimarinin ruhunuzu dinlendirmesini sevenler için harika bir durak!

I highly recommend visiting this mosque (Minor Mosque), located right next to Minor Somsa, after enjoying your somsa.

The mosque's design possesses a beauty that is quite simple, pure, and serene. This minimal and refreshing appearance instantly fills one's soul with peace. It is a structure definitely worth seeing; you can tour it and soothe your spirit within just a few minutes, without being overwhelmed by details.

A wonderful stop for those who appreciate simple architecture that calms the soul!"
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Xurshid Nurmanov;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kWlkwVjBORmx6YUUxR1NVSTNWSFIwYzJGV2VFRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOndZY0V0NFlzaE1GSUI3VHR0c2FWeEE%7C0cxFYbs8Sfh%7C?hl=en;Juda chiroyli va fayzli.
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;KAMOL;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210YVpteERMVmhHVUhoelZqTlBORzV1Um01U1kxRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOmtaZmxDLVhGUHhzVjNPNG5uRm5SY1E%7C0cxDQE_Zyhy%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Dora Henry;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSd01XWnBjbk5mZEVkTlVVRnhhMGxVYkMxeGNGRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOlRwMWZpcnNfdEdNUUFxa0lUbC1xcFE%7C0cwqxHGjfzj%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;rada tomic gip;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsNFdFMXhRVXMxTXpkRmJGcHBSbTl2VTNkMVZFRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOkl4WE1xQUs1MzdFbFppRm9vU3d1VEE%7C0cwLpXdf6bZ%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;türker Kutbay;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkM1ZqbDNXRGxTU2tKSlpqaHFTbDl6VTBack0zYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOkd3Vjl3WDlSSkJJZjhqSl9zU0ZrM3c%7C0cvr_xZIEh7%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;ilqar Muradov;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25acGRFbHJNRkZuVmpjMGJWSlRObGhHUTI5RFFuYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOnZpdElrMFFnVjc0bVJTNlhGQ29DQnc%7C0cvmA6MXN1P%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;4;Jasna Jakovac;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKaVZGbGhWbDgzU0RKSWVHSmZkazFEUzJwalJWRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOjJiVFlhVl83SDJIeGJfdk1DS2pjRVE%7C0cvZJts98cA%7C?hl=en;Mala džamija smještena pored rijeke Ankhor.
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Rizwan Khan;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKVWJFMUVOR3RtVjBabmNEZGpPWGRrZVVGSlNtYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOjJUbE1ENGtmV0ZncDdjOXdkeUFJSmc%7C0cvY0zaHRhQ%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;WMA;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5cWIyMVZUSGhGWmpoWmEyeHJXR3ByV1U5aVJrRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOk9qb21VTHhFZjhZa2xrWGprWU9iRkE%7C0cvVjI16mDF%7C?hl=en;A great place with history. Loved it anyone who is going to Tashkent has to visit this place.
